date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:07	21355/21355	---M--	200	added ('OK')	text/html	etag:%22d7eced5f428cf1:54b0cb%22	http://www.vitutor.com/integrales/indefinidas/integrales.html	/home/mario/websites/copiaVitutor/www.vitutor.com/integrales/indefinidas/integrales.html	(from http://www.vitutor.com/)
12:00:08	20859/20859	---M--	200	added ('OK')	text/html	etag:%2260e04bdf428cf1:54b0cb%22	http://www.vitutor.com/integrales/metodos/calculo_integral.html	/home/mario/websites/copiaVitutor/www.vitutor.com/integrales/metodos/calculo_integral.html	(from http://www.vitutor.com/)
12:00:08	21200/21200	---M--	200	added ('OK')	text/html	etag:%229bd870f428cf1:54b0cb%22	http://www.vitutor.com/integrales/definidas/integrales_definidas.html	/home/mario/websites/copiaVitutor/www.vitutor.com/integrales/definidas/integrales_definidas.html	(from http://www.vitutor.com/)
12:00:09	15470/15470	---M--	200	added ('OK')	text/html	etag:%22fe150f228cf1:54b0cb%22	http://www.vitutor.com/fun/6/rolle_lagrange.html	/home/mario/websites/copiaVitutor/www.vitutor.com/fun/6/rolle_lagrange.html	(from http://www.vitutor.com/)
12:00:10	17230/17230	---M--	200	added ('OK')	text/html	etag:%22250ca70f128cf1:54b0cb%22	http://www.vitutor.com/estadistica/inferencia/estadistica_inferencial.html	/home/mario/websites/copiaVitutor/www.vitutor.com/estadistica/inferencia/estadistica_inferencial.html	(from http://www.vitutor.com/)
12:00:10	14453/14453	---M--	200	added ('OK')	text/html	etag:%22aed8cf42f428cf1:54b0cb%22	http://www.vitutor.com/pro/3/distribuciones_discretas.html	/home/mario/websites/copiaVitutor/www.vitutor.com/pro/3/distribuciones_discretas.html	(from http://www.vitutor.com/)
12:00:10	13842/13842	---M--	200	added ('OK')	text/html	etag:%225237a42f428cf1:54b0cb%22	http://www.vitutor.com/pro/3/distribucion_binomial.html	/home/mario/websites/copiaVitutor/www.vitutor.com/pro/3/distribucion_binomial.html	(from http://www.vitutor.com/)
12:00:11	1635/1635	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202014%2011:00:10%20GMT	http://www.vitutor.com/pro/5/distribuci%c3%83%c2%b3n_normal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/pro/5/distribuci%c3%83%c2%b3n_normal.118.delayed	(from http://www.vitutor.com/)
12:00:11	1635/1635	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202014%2011:00:10%20GMT	http://www.vitutor.com/estadistica/bi/correlaci%c3%83%c2%b3n_regresion.html	/home/mario/websites/copiaVitutor/www.vitutor.com/estadistica/bi/correlaci%c3%83%c2%b3n_regresion.119.delayed	(from http://www.vitutor.com/)
12:00:12	23737/23737	---M--	200	added ('OK')	text/html	etag:%22629713bdf028cf1:54b0cb%22	http://www.vitutor.com/di/re/numero_real.html	/home/mario/websites/copiaVitutor/www.vitutor.com/di/re/numero_real.html	(from http://www.vitutor.com/)
12:00:12	24578/24578	---M--	200	added ('OK')	text/html	etag:%223892bc36ee28cf1:54b0cb%22	http://www.vitutor.com/al/sucesiones/sucesiones_progresiones.html	/home/mario/websites/copiaVitutor/www.vitutor.com/al/sucesiones/sucesiones_progresiones.html	(from http://www.vitutor.com/)
12:00:13	22079/22079	---M--	200	added ('OK')	text/html	etag:%2271916b1f128cf1:54b0cb%22	http://www.vitutor.com/fun/3/a_1.html	/home/mario/websites/copiaVitutor/www.vitutor.com/fun/3/a_1.html	(from http://www.vitutor.com/)
12:00:14	13811/13811	---M--	200	added ('OK')	text/html	etag:%22dfd6eef6f128cf1:54b0cb%22	http://www.vitutor.com/fun/5/optimizacion.html	/home/mario/websites/copiaVitutor/www.vitutor.com/fun/5/optimizacion.html	(from http://www.vitutor.com/)
12:00:15	23762/23762	---M--	200	added ('OK')	text/html	etag:%2292a5d0edf128cf1:54b0cb%22	http://www.vitutor.com/fun/5/c_1.html	/home/mario/websites/copiaVitutor/www.vitutor.com/fun/5/c_1.html	(from http://www.vitutor.com/)
12:00:15	3638/3638	---M--	200	added ('OK')	image/x-icon	etag:%22e0d38552e8cfca1:423ae6%22	http://www.vitutor.us/favicon.ico	/home/mario/websites/copiaVitutor/www.vitutor.us/favicon.ico	(from http://www.vitutor.com/)
12:00:15	6887/6887	---M--	200	added ('OK')	application/x-javascript	etag:%226e4fbe1be5cfca1:423ae6%22	http://www.vitutor.us/js/domtab.js	/home/mario/websites/copiaVitutor/www.vitutor.us/js/domtab.js	(from http://www.vitutor.com/)
12:00:16	10755/10755	---M--	200	added ('OK')	text/css	etag:%22166414f9821cf1:423ae6%22	http://www.vitutor.us/css/k.css	/home/mario/websites/copiaVitutor/www.vitutor.us/css/k.css	(from http://www.vitutor.com/)
12:00:16	11666/11666	---M--	200	added ('OK')	text/css	etag:%22cfa62a6f0eecc1:423ae6%22	http://www.vitutor.us/css/x.css	/home/mario/websites/copiaVitutor/www.vitutor.us/css/x.css	(from http://www.vitutor.com/)
12:00:16	6207/6207	---M--	200	added ('OK')	text/css	etag:%228134312273f4cc1:432ab2%22	http://www.vitutor.org/css/i.css	/home/mario/websites/copiaVitutor/www.vitutor.org/css/i.css	(from http://www.vitutor.com/)
12:00:22	1149/1149	---M--	200	added ('OK')	application/x-javascript	etag:%221b58f44ad316c81:54b0cb%22	http://www.vitutor.com/js/accordian.pack.js	/home/mario/websites/copiaVitutor/www.vitutor.com/js/accordian.pack.js	(from http://www.vitutor.com/)
12:00:22	11683/11683	---M--	200	added ('OK')	image/png	etag:%22469b1696e1cfca1:423ae6%22	http://www.vitutor.us/images/logo_v.png	/home/mario/websites/copiaVitutor/www.vitutor.us/images/logo_v.png	(from http://www.vitutor.com/)
12:00:23	15747/15747	---M--	200	added ('OK')	text/html	etag:%22dfb3efd1ed28cf1:54b0cb%22	http://www.vitutor.com/formulas.html	/home/mario/websites/copiaVitutor/www.vitutor.com/formulas.html	(from http://www.vitutor.com/)
12:00:23	4454/4454	---M--	200	added ('OK')	image/png	etag:%220499a90e1cfca1:423ae6%22	http://www.vitutor.us/images/es_125.png	/home/mario/websites/copiaVitutor/www.vitutor.us/images/es_125.png	(from http://www.vitutor.com/)
12:00:24	20109/20109	---M--	200	added ('OK')	text/html	etag:%22efed444fef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/arithmetic_formulas.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/arithmetic_formulas.html	(from http://www.vitutor.com/)
12:00:24	13308/13308	---M--	200	added ('OK')	text/html	etag:%224a9dd220ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/arithmetic_problems.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/arithmetic_problems.html	(from http://www.vitutor.com/)
12:00:24	15067/15067	---M--	200	added ('OK')	text/html	etag:%226931d51ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/natural_numbers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/natural_numbers.html	(from http://www.vitutor.com/)
12:00:25	15695/15695	---M--	200	added ('OK')	text/html	etag:%22a3f2c84eef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/addition_natural.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/addition_natural.html	(from http://www.vitutor.com/)
12:00:25	13865/13865	---M--	200	added ('OK')	text/html	etag:%2257b51153ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/subtraction_natural.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/subtraction_natural.html	(from http://www.vitutor.com/)
12:00:26	17049/17049	---M--	200	added ('OK')	text/html	etag:%229c1e5750ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/multiplication_natural.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/multiplication_natural.html	(from http://www.vitutor.com/)
12:00:27	15896/15896	---M--	200	added ('OK')	text/html	etag:%226d4ae24fef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/division_natural.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/division_natural.html	(from http://www.vitutor.com/)
12:00:27	17856/17856	---M--	200	added ('OK')	text/html	etag:%22b5b3350ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/exponents_natural.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/exponents_natural.html	(from http://www.vitutor.com/)
12:00:28	16185/16185	---M--	200	added ('OK')	text/html	etag:%22ee928e52ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/root.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/root.html	(from http://www.vitutor.com/)
12:00:28	18640/18640	---M--	200	added ('OK')	text/html	etag:%2284b6f252ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/square_root_algorithm.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/square_root_algorithm.html	(from http://www.vitutor.com/)
12:00:29	19028/19028	---M--	200	added ('OK')	text/html	etag:%2217ee4751ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/order.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/order.html	(from http://www.vitutor.com/)
12:00:29	32073/32073	---M--	200	added ('OK')	text/html	etag:%227823de51ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/problems_natural.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/problems_natural.html	(from http://www.vitutor.com/)
12:00:31	19029/19029	---M--	200	added ('OK')	text/html	etag:%22bfbe1952ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/problems_word.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/problems_word.html	(from http://www.vitutor.com/)
12:00:31	13935/13935	---M--	200	added ('OK')	text/html	etag:%22638a614fef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/natural_number/calculate_square_roots.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/natural_number/calculate_square_roots.html	(from http://www.vitutor.com/)
12:00:31	17716/17716	---M--	200	added ('OK')	text/html	etag:%22ba7e8d5ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/multiples.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/multiples.html	(from http://www.vitutor.com/)
12:00:33	15832/15832	---M--	200	added ('OK')	text/html	etag:%22387cc83ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/divisors.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/divisors.html	(from http://www.vitutor.com/)
12:00:33	17647/17647	---M--	200	added ('OK')	text/html	etag:%2294511e4ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/dvisibility.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/dvisibility.html	(from http://www.vitutor.com/)
12:00:34	27469/27469	---M--	200	added ('OK')	text/html	etag:%223b68d75ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/prime_numbers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/prime_numbers.html	(from http://www.vitutor.com/)
12:00:35	13553/13553	---M--	200	added ('OK')	text/html	etag:%2261ba73ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/composite_number.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/composite_number.html	(from http://www.vitutor.com/)
12:00:35	14294/14294	---M--	200	added ('OK')	text/html	etag:%22b0bec5ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/greatest_common_divisor.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/greatest_common_divisor.html	(from http://www.vitutor.com/)
12:00:36	13946/13946	---M--	200	added ('OK')	text/html	etag:%222288954ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/euclidean_algorithm.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/euclidean_algorithm.html	(from http://www.vitutor.com/)
12:00:36	15119/15119	---M--	200	added ('OK')	text/html	etag:%2273e3515ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/least_common_multiple.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/least_common_multiple.html	(from http://www.vitutor.com/)
12:00:37	30245/30245	---M--	200	added ('OK')	text/html	etag:%2227e8d54ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/exercises_dvisibility.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/exercises_dvisibility.html	(from http://www.vitutor.com/)
12:00:38	20999/20999	---M--	200	added ('OK')	text/html	etag:%223899efaef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/divisibility/problems_dvisibility.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/divisibility/problems_dvisibility.html	(from http://www.vitutor.com/)
12:00:39	16223/16223	---M--	200	added ('OK')	text/html	etag:%2278cc683cef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/integers.html	(from http://www.vitutor.com/)
12:00:39	14423/14423	---M--	200	added ('OK')	text/html	etag:%225c5f7a3bef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/comparing_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/comparing_integers.html	(from http://www.vitutor.com/)
12:00:40	17254/17254	---M--	200	added ('OK')	text/html	etag:%22d8e8833bef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/adding_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/adding_integers.html	(from http://www.vitutor.com/)
12:00:41	14106/14106	---M--	200	added ('OK')	text/html	etag:%22eaf4533eef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/subtracting_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/subtracting_integers.html	(from http://www.vitutor.com/)
12:00:41	17679/17679	---M--	200	added ('OK')	text/html	etag:%223077143def28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/multiplying_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/multiplying_integers.html	(from http://www.vitutor.com/)
12:00:42	14679/14679	---M--	200	added ('OK')	text/html	etag:%228b33ef3bef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/dividing_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/dividing_integers.html	(from http://www.vitutor.com/)
12:00:42	17715/17715	---M--	200	added ('OK')	text/html	etag:%22bead8b3def28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/power_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/power_integers.html	(from http://www.vitutor.com/)
12:00:43	13841/13841	---M--	200	added ('OK')	text/html	etag:%2210c3603def28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/negative_exponent.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/negative_exponent.html	(from http://www.vitutor.com/)
12:00:43	14588/14588	---M--	200	added ('OK')	text/html	etag:%22aa973eef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/square_root_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/square_root_integers.html	(from http://www.vitutor.com/)
12:00:44	15713/15713	---M--	200	added ('OK')	text/html	etag:%226565e23cef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/integers_operations.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/integers_operations.html	(from http://www.vitutor.com/)
12:00:45	37524/37524	---M--	200	added ('OK')	text/html	etag:%22f7e21e3cef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/exercises_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/exercises_integers.html	(from http://www.vitutor.com/)
12:00:45	15277/15277	---M--	200	added ('OK')	text/html	etag:%225cbedc3def28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/integers/problems_integers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/integers/problems_integers.html	(from http://www.vitutor.com/)
12:00:45	17014/17014	---M--	200	added ('OK')	text/html	etag:%22a1e086ffee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/decimal_numbers.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/decimal_numbers.html	(from http://www.vitutor.com/)
12:00:46	15905/15905	---M--	200	added ('OK')	text/html	etag:%22a2f911ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/types.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/types.html	(from http://www.vitutor.com/)
12:00:47	15270/15270	---M--	200	added ('OK')	text/html	etag:%22e5ee150ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/order.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/order.html	(from http://www.vitutor.com/)
12:00:47	13826/13826	---M--	200	added ('OK')	text/html	etag:%2213aafffee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/adding_decimal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/adding_decimal.html	(from http://www.vitutor.com/)
12:00:48	14147/14147	---M--	200	added ('OK')	text/html	etag:%2212f0f6ffee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/multiplying_decimal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/multiplying_decimal.html	(from http://www.vitutor.com/)
12:00:49	15535/15535	---M--	200	added ('OK')	text/html	etag:%22157da3ffee28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/dividing_decimal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/dividing_decimal.html	(from http://www.vitutor.com/)
12:00:49	13841/13841	---M--	200	added ('OK')	text/html	etag:%22f4ed70ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/root_decimal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/root_decimal.html	(from http://www.vitutor.com/)
12:00:49	16768/16768	---M--	200	added ('OK')	text/html	etag:%22e261690ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/problem_decimal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/problem_decimal.html	(from http://www.vitutor.com/)
12:00:50	16324/16324	---M--	200	added ('OK')	text/html	etag:%2273258d0ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/decimal_numbers/problem_word_decimal.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/decimal_numbers/problem_word_decimal.html	(from http://www.vitutor.com/)
12:00:51	23309/23309	---M--	200	added ('OK')	text/html	etag:%22c858d223ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/fractions.html	(from http://www.vitutor.com/)
12:00:51	15897/15897	---M--	200	added ('OK')	text/html	etag:%22ef3f5a24ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/mixed_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/mixed_fractions.html	(from http://www.vitutor.com/)
12:00:51	14775/14775	---M--	200	added ('OK')	text/html	etag:%22815e3421ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/common_denominator.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/common_denominator.html	(from http://www.vitutor.com/)
12:00:52	14922/14922	---M--	200	added ('OK')	text/html	etag:%22bbac4221ef28cf1:54b0cb%22	http://www.vitutor.com/arithmetic/fractions/comparing_fractions.html	/home/mario/websites/copiaVitutor/www.vitutor.com/arithmetic/fractions/comparing_fractions.html	(from http://www.vitutor.com/)
